Enter start page: Enter end page: 0
1
Contour #3982: Unicode expected: U+7136, Position: (2076, 4130) y//120: 34
Contour #3983: Unicode expected: U+7149, Position: (2531, 4130) y//120: 34
Contour #3984: Unicode expected: U+714C, Position: (2986, 4129) y//120: 34
Contour #3985: Unicode expected: U+714E, Position: (3442, 4129) y//120: 34
Contour #3986: Unicode expected: U+7159, Position: (3896, 4129) y//120: 34
Contour #3987: Unicode expected: U+715C, Position: (4349, 4127) y//120: 34
Contour #4848: Unicode expected: U+715E, Position: (260, 4712) y//120: 39
Contour #4850: Unicode expected: U+7164, Position: (717, 4714) y//120: 39
Contour #4851: Unicode expected: U+7165, Position: (1169, 4714) y//120: 39
Contour #4852: Unicode expected: U+7166, Position: (1621, 4713) y//120: 39
Contour #4853: Unicode expected: U+7167, Position: (2074, 4713) y//120: 39
Contour #4854: Unicode expected: U+7169, Position: (2529, 4712) y//120: 39
Contour #4855: Unicode expected: U+716C, Position: (2985, 4711) y//120: 39
Contour #4856: Unicode expected: U+716E, Position: (3441, 4710) y//120: 39
Contour #4857: Unicode expected: U+717D, Position: (3895, 4709) y//120: 39
Contour #4858: Unicode expected: U+7184, Position: (4349, 4707) y//120: 39
Contour #5109: Unicode expected: U+718A, Position: (257, 5296) y//120: 44
Contour #5110: Unicode expected: U+7194, Position: (714, 5298) y//120: 44
Contour #5111: Unicode expected: U+7199, Position: (1167, 5299) y//120: 44
Contour #5112: Unicode expected: U+719F, Position: (1618, 5299) y//120: 44
Contour #5113: Unicode expected: U+71A8, Position: (2072, 5298) y//120: 44
Contour #5114: Unicode expected: U+71AC, Position: (2527, 5297) y//120: 44
Contour #5115: Unicode expected: U+71B1, Position: (2983, 5296) y//120: 44
Contour #5116: Unicode expected: U+71B9, Position: (3439, 5296) y//120: 44
Contour #5117: Unicode expected: U+71BE, Position: (3893, 5296) y//120: 44
Contour #5118: Unicode expected: U+71C3, Position: (4347, 5294) y//120: 44
Contour #5994: Unicode expected: U+71C4, Position: (253, 5885) y//120: 49
Contour #5995: Unicode expected: U+71C8, Position: (710, 5887) y//120: 49
Contour #5996: Unicode expected: U+71C9, Position: (1163, 5887) y//120: 49
Contour #5997: Unicode expected: U+71CE, Position: (1616, 5888) y//120: 49
Contour #5998: Unicode expected: U+71D0, Position: (2069, 5887) y//120: 49
Contour #5999: Unicode expected: U+71D2, Position: (2524, 5886) y//120: 49
Contour #6000: Unicode expected: U+71D5, Position: (2981, 5886) y//120: 49
Contour #6001: Unicode expected: U+71D9, Position: (3437, 5885) y//120: 49
Contour #6002: Unicode expected: U+71DC, Position: (3891, 5885) y//120: 49
Contour #6003: Unicode expected: U+71DF, Position: (4346, 5884) y//120: 49
30
Contour #359: Unicode expected: U+71E5, Position: (281, 582) y//120: 4
Contour #360: Unicode expected: U+71E6, Position: (733, 584) y//120: 4
Contour #361: Unicode expected: U+71E7, Position: (1184, 585) y//120: 4
Contour #362: Unicode expected: U+71EC, Position: (1638, 586) y//120: 4
Contour #363: Unicode expected: U+71ED, Position: (2090, 587) y//120: 4
Contour #364: Unicode expected: U+71EE, Position: (2544, 588) y//120: 4
Contour #365: Unicode expected: U+71F4, Position: (2999, 589) y//120: 4
Contour #366: Unicode expected: U+71FB, Position: (3452, 589) y//120: 4
Contour #367: Unicode expected: U+7206, Position: (3904, 590) y//120: 4
Contour #368: Unicode expected: U+720D, Position: (4358, 589) y//120: 4
Contour #1253: Unicode expected: U+7210, Position: (279, 1188) y//120: 9
Contour #1254: Unicode expected: U+721B, Position: (730, 1190) y//120: 9
Contour #1255: Unicode expected: U+7228, Position: (1182, 1192) y//120: 9
Contour #1256: Unicode expected: U+722A, Position: (1636, 1193) y//120: 9
Contour #1257: Unicode expected: U+722C, Position: (2088, 1194) y//120: 9
Contour #1258: Unicode expected: U+722D, Position: (2543, 1194) y//120: 9
Contour #1259: Unicode expected: U+7230, Position: (2998, 1195) y//120: 9
Contour #1260: Unicode expected: U+7235, Position: (3451, 1195) y//120: 9
Contour #1261: Unicode expected: U+7236, Position: (3902, 1195) y//120: 9
Contour #1262: Unicode expected: U+7238, Position: (4357, 1194) y//120: 9
Contour #1537: Unicode expected: U+7239, Position: (277, 1772) y//120: 14
Contour #1538: Unicode expected: U+723A, Position: (728, 1774) y//120: 14
Contour #1539: Unicode expected: U+723B, Position: (1181, 1775) y//120: 14
Contour #1540: Unicode expected: U+723D, Position: (1635, 1776) y//120: 14
Contour #1541: Unicode expected: U+723E, Position: (2088, 1777) y//120: 14
Contour #1542: Unicode expected: U+7246, Position: (2543, 1777) y//120: 14
Contour #1543: Unicode expected: U+7247, Position: (2998, 1778) y//120: 14
Contour #1544: Unicode expected: U+7248, Position: (3451, 1778) y//120: 14
Contour #1545: Unicode expected: U+724C, Position: (3903, 1778) y//120: 14
Contour #1546: Unicode expected: U+7252, Position: (4358, 1776) y//120: 14
Contour #2410: Unicode expected: U+7256, Position: (277, 2375) y//120: 19
Contour #2411: Unicode expected: U+7258, Position: (727, 2376) y//120: 19
Contour #2412: Unicode expected: U+7259, Position: (1179, 2377) y//120: 19
Contour #2413: Unicode expected: U+725B, Position: (1633, 2378) y//120: 19
Contour #2414: Unicode expected: U+725D, Position: (2086, 2378) y//120: 19
Contour #2415: Unicode expected: U+725F, Position: (2542, 2378) y//120: 19
Contour #2416: Unicode expected: U+7260, Position: (2997, 2377) y//120: 19
Contour #2417: Unicode expected: U+7261, Position: (3451, 2377) y//120: 19
Contour #2418: Unicode expected: U+7262, Position: (3903, 2377) y//120: 19
Contour #2419: Unicode expected: U+7267, Position: (4357, 2375) y//120: 19
Contour #2723: Unicode expected: U+7269, Position: (274, 2953) y//120: 24
Contour #2724: Unicode expected: U+726F, Position: (725, 2954) y//120: 24
Contour #2725: Unicode expected: U+7272, Position: (1177, 2955) y//120: 24
Contour #2726: Unicode expected: U+7274, Position: (1631, 2955) y//120: 24
Contour #2727: Unicode expected: U+7279, Position: (2085, 2955) y//120: 24
Contour #2728: Unicode expected: U+727D, Position: (2540, 2955) y//120: 24
Contour #2729: Unicode expected: U+7280, Position: (2995, 2954) y//120: 24
Contour #2730: Unicode expected: U+7281, Position: (3449, 2953) y//120: 24
Contour #2731: Unicode expected: U+7284, Position: (3901, 2953) y//120: 24
Contour #2732: Unicode expected: U+7292, Position: (4357, 2950) y//120: 24
Contour #3621: Unicode expected: U+7296, Position: (272, 3551) y//120: 29
Contour #3622: Unicode expected: U+729B, Position: (723, 3551) y//120: 29
Contour #3623: Unicode expected: U+72A2, Position: (1175, 3552) y//120: 29
Contour #3624: Unicode expected: U+72A7, Position: (1630, 3551) y//120: 29
Contour #3625: Unicode expected: U+72AC, Position: (2082, 3551) y//120: 29
Contour #3626: Unicode expected: U+72AF, Position: (2538, 3550) y//120: 29
Contour #3627: Unicode expected: U+72C0, Position: (2994, 3550) y//120: 29
Contour #3628: Unicode expected: U+72C2, Position: (3449, 3549) y//120: 29
Contour #3629: Unicode expected: U+72C4, Position: (3900, 3548) y//120: 29
Contour #3630: Unicode expected: U+72CE, Position: (4355, 3546) y//120: 29
Contour #3936: Unicode expected: U+72D0, Position: (271, 4131) y//120: 34
Contour #3937: Unicode expected: U+72D7, Position: (722, 4132) y//120: 34
Contour #3938: Unicode expected: U+72D9, Position: (1174, 4132) y//120: 34
Contour #3939: Unicode expected: U+72E0, Position: (1629, 4131) y//120: 34
Contour #3940: Unicode expected: U+72E1, Position: (2081, 4131) y//120: 34
Contour #3941: Unicode expected: U+72E9, Position: (2538, 4130) y//120: 34
Contour #3942: Unicode expected: U+72F7, Position: (2994, 4129) y//120: 34
Contour #3943: Unicode expected: U+72F8, Position: (3446, 4128) y//120: 34
Contour #3944: Unicode expected: U+72F9, Position: (3898, 4127) y//120: 34
Contour #3945: Unicode expected: U+72FC, Position: (4355, 4125) y//120: 34
Contour #4793: Unicode expected: U+72FD, Position: (269, 4723) y//120: 39
Contour #4794: Unicode expected: U+7313, Position: (719, 4723) y//120: 39
Contour #4795: Unicode expected: U+7316, Position: (1172, 4723) y//120: 39
Contour #4796: Unicode expected: U+7319, Position: (1627, 4723) y//120: 39
Contour #4797: Unicode expected: U+731B, Position: (2080, 4722) y//120: 39
Contour #4798: Unicode expected: U+731C, Position: (2536, 4721) y//120: 39
Contour #4799: Unicode expected: U+7325, Position: (2992, 4720) y//120: 39
Contour #4800: Unicode expected: U+7329, Position: (3448, 4719) y//120: 39
Contour #4801: Unicode expected: U+7334, Position: (3897, 4718) y//120: 39
Contour #4802: Unicode expected: U+7336, Position: (4355, 4714) y//120: 39
Contour #5023: Unicode expected: U+7337, Position: (266, 5300) y//120: 44
Contour #5024: Unicode expected: U+733E, Position: (717, 5301) y//120: 44
Contour #5025: Unicode expected: U+733F, Position: (1170, 5301) y//120: 44
Contour #5026: Unicode expected: U+7344, Position: (1624, 5300) y//120: 44
Contour #5027: Unicode expected: U+7345, Position: (2078, 5299) y//120: 44
Contour #5028: Unicode expected: U+734E, Position: (2535, 5299) y//120: 44
Contour #5029: Unicode expected: U+7350, Position: (2991, 5298) y//120: 44
Contour #5030: Unicode expected: U+7357, Position: (3446, 5297) y//120: 44
Contour #5031: Unicode expected: U+7368, Position: (3897, 5296) y//120: 44
Contour #5032: Unicode expected: U+7370, Position: (4354, 5294) y//120: 44
Contour #5900: Unicode expected: U+7372, Position: (263, 5893) y//120: 49
Contour #5901: Unicode expected: U+7375, Position: (715, 5894) y//120: 49
Contour #5902: Unicode expected: U+7377, Position: (1167, 5894) y//120: 49
Contour #5903: Unicode expected: U+7378, Position: (1622, 5894) y//120: 49
Contour #5904: Unicode expected: U+737A, Position: (2076, 5893) y//120: 49
Contour #5905: Unicode expected: U+737B, Position: (2533, 5892) y//120: 49
Contour #5906: Unicode expected: U+7380, Position: (2989, 5892) y//120: 49
Contour #5907: Unicode expected: U+7384, Position: (3445, 5891) y//120: 49
Contour #5908: Unicode expected: U+7387, Position: (3896, 5890) y//120: 49
Contour #5909: Unicode expected: U+7389, Position: (4353, 5888) y//120: 49
31
Contour #287: Unicode expected: U+738B, Position: (298, 570) y//120: 4
Contour #296: Unicode expected: U+7396, Position: (752, 574) y//120: 4
Contour #318: Unicode expected: U+739F, Position: (1205, 578) y//120: 4
Contour #335: Unicode expected: U+73A8, Position: (1657, 582) y//120: 4
Contour #341: Unicode expected: U+73A9, Position: (2111, 586) y//120: 4
Contour #342: Unicode expected: U+73AB, Position: (2565, 589) y//120: 4
Contour #343: Unicode expected: U+73B2, Position: (3019, 593) y//120: 4
Contour #344: Unicode expected: U+73B3, Position: (3472, 596) y//120: 4
Contour #345: Unicode expected: U+73B7, Position: (3924, 599) y//120: 4
Contour #346: Unicode expected: U+73BB, Position: (4378, 602) y//120: 5
Contour #1201: Unicode expected: U+73C0, Position: (292, 1168) y//120: 9
Contour #1207: Unicode expected: U+73CA, Position: (745, 1174) y//120: 9
Contour #1211: Unicode expected: U+73CD, Position: (1199, 1178) y//120: 9
Contour #1222: Unicode expected: U+73E0, Position: (1652, 1181) y//120: 9
Contour #1223: Unicode expected: U+73ED, Position: (2106, 1185) y//120: 9
Contour #1228: Unicode expected: U+73EE, Position: (2560, 1189) y//120: 9
Contour #1229: Unicode expected: U+73FE, Position: (3013, 1192) y//120: 9
Contour #1230: Unicode expected: U+7403, Position: (3467, 1195) y//120: 9
Contour #1231: Unicode expected: U+7405, Position: (3919, 1198) y//120: 9
Contour #1232: Unicode expected: U+7406, Position: (4373, 1201) y//120: 10
Contour #1447: Unicode expected: U+7409, Position: (286, 1763) y//120: 14
Contour #1463: Unicode expected: U+740A, Position: (740, 1768) y//120: 14
Contour #1490: Unicode expected: U+740D, Position: (1194, 1771) y//120: 14
Contour #1501: Unicode expected: U+7422, Position: (1648, 1775) y//120: 14
Contour #1502: Unicode expected: U+7425, Position: (2101, 1778) y//120: 14
Contour #1503: Unicode expected: U+742A, Position: (2556, 1781) y//120: 14
Contour #1504: Unicode expected: U+7433, Position: (3009, 1785) y//120: 14
Contour #1505: Unicode expected: U+7434, Position: (3463, 1787) y//120: 14
Contour #1506: Unicode expected: U+7435, Position: (3913, 1789) y//120: 14
Contour #1507: Unicode expected: U+7436, Position: (4368, 1791) y//120: 14
Contour #2365: Unicode expected: U+743A, Position: (281, 2355) y//120: 19
Contour #2366: Unicode expected: U+743F, Position: (735, 2360) y//120: 19
Contour #2367: Unicode expected: U+7441, Position: (1189, 2363) y//120: 19
Contour #2369: Unicode expected: U+7455, Position: (1642, 2366) y//120: 19
Contour #2374: Unicode expected: U+7459, Position: (2096, 2370) y//120: 19
Contour #2375: Unicode expected: U+745A, Position: (2551, 2372) y//120: 19
Contour #2376: Unicode expected: U+745B, Position: (3005, 2375) y//120: 19
Contour #2377: Unicode expected: U+745C, Position: (3459, 2377) y//120: 19
Contour #2378: Unicode expected: U+745E, Position: (3910, 2379) y//120: 19
Contour #2379: Unicode expected: U+745F, Position: (4364, 2381) y//120: 19
Contour #2633: Unicode expected: U+7463, Position: (276, 2942) y//120: 24
Contour #2645: Unicode expected: U+7464, Position: (728, 2946) y//120: 24
Contour #2651: Unicode expected: U+7469, Position: (1182, 2949) y//120: 24
Contour #2652: Unicode expected: U+746A, Position: (1636, 2952) y//120: 24
Contour #2653: Unicode expected: U+746F, Position: (2090, 2955) y//120: 24
Contour #2654: Unicode expected: U+7470, Position: (2546, 2958) y//120: 24
Contour #2655: Unicode expected: U+7483, Position: (3000, 2960) y//120: 24
Contour #2656: Unicode expected: U+748B, Position: (3454, 2962) y//120: 24
Contour #2657: Unicode expected: U+749C, Position: (3905, 2963) y//120: 24
Contour #2658: Unicode expected: U+74A3, Position: (4359, 2965) y//120: 24
Contour #3519: Unicode expected: U+74A6, Position: (269, 3530) y//120: 29
Contour #3537: Unicode expected: U+74A7, Position: (723, 3534) y//120: 29
Contour #3539: Unicode expected: U+74A9, Position: (1177, 3536) y//120: 29
Contour #3544: Unicode expected: U+74B0, Position: (1631, 3539) y//120: 29
Contour #3545: Unicode expected: U+74BD, Position: (2084, 3542) y//120: 29
Contour #3546: Unicode expected: U+74CA, Position: (2540, 3544) y//120: 29
Contour #3547: Unicode expected: U+74CF, Position: (2995, 3546) y//120: 29
Contour #3548: Unicode expected: U+74DC, Position: (3449, 3548) y//120: 29
Contour #3549: Unicode expected: U+74E0, Position: (3901, 3549) y//120: 29
Contour #3550: Unicode expected: U+74E2, Position: (4355, 3551) y//120: 29
Contour #3813: Unicode expected: U+74E3, Position: (263, 4115) y//120: 34
Contour #3851: Unicode expected: U+74E6, Position: (718, 4119) y//120: 34
Contour #3863: Unicode expected: U+74F6, Position: (1172, 4122) y//120: 34
Contour #3864: Unicode expected: U+74F7, Position: (1626, 4124) y//120: 34
Contour #3865: Unicode expected: U+7504, Position: (2080, 4127) y//120: 34
Contour #3866: Unicode expected: U+750C, Position: (2536, 4129) y//120: 34
Contour #3867: Unicode expected: U+7515, Position: (2991, 4131) y//120: 34
Contour #3868: Unicode expected: U+7518, Position: (3445, 4132) y//120: 34
Contour #3869: Unicode expected: U+751A, Position: (3897, 4133) y//120: 34
Contour #3870: Unicode expected: U+751C, Position: (4351, 4135) y//120: 34
Contour #4693: Unicode expected: U+751F, Position: (258, 4703) y//120: 39
Contour #4695: Unicode expected: U+7522, Position: (711, 4707) y//120: 39
Contour #4712: Unicode expected: U+7525, Position: (1166, 4709) y//120: 39
Contour #4713: Unicode expected: U+7526, Position: (1621, 4712) y//120: 39
Contour #4714: Unicode expected: U+7528, Position: (2075, 4714) y//120: 39
Contour #4715: Unicode expected: U+7529, Position: (2531, 4716) y//120: 39
Contour #4716: Unicode expected: U+752B, Position: (2986, 4718) y//120: 39
Contour #4717: Unicode expected: U+752C, Position: (3440, 4720) y//120: 39
Contour #4718: Unicode expected: U+752D, Position: (3892, 4721) y//120: 39
Contour #4719: Unicode expected: U+7530, Position: (4346, 4722) y//120: 39
Contour #4920: Unicode expected: U+7531, Position: (250, 5285) y//120: 44
Contour #4933: Unicode expected: U+7532, Position: (706, 5289) y//120: 44
Contour #4934: Unicode expected: U+7533, Position: (1159, 5292) y//120: 44
Contour #4935: Unicode expected: U+7537, Position: (1614, 5294) y//120: 44
Contour #4936: Unicode expected: U+7538, Position: (2069, 5297) y//120: 44
Contour #4937: Unicode expected: U+753D, Position: (2526, 5299) y//120: 44
Contour #4938: Unicode expected: U+754C, Position: (2980, 5301) y//120: 44
Contour #4939: Unicode expected: U+754F, Position: (3435, 5303) y//120: 44
Contour #4940: Unicode expected: U+7554, Position: (3888, 5304) y//120: 44
Contour #4941: Unicode expected: U+7559, Position: (4342, 5305) y//120: 44
Contour #5785: Unicode expected: U+755A, Position: (243, 5875) y//120: 48
Contour #5796: Unicode expected: U+755C, Position: (698, 5879) y//120: 48
Contour #5800: Unicode expected: U+755D, Position: (1153, 5882) y//120: 49
Contour #5801: Unicode expected: U+7562, Position: (1608, 5884) y//120: 49
Contour #5802: Unicode expected: U+7565, Position: (2063, 5887) y//120: 49
Contour #5803: Unicode expected: U+7566, Position: (2519, 5889) y//120: 49
Contour #5804: Unicode expected: U+756A, Position: (2974, 5892) y//120: 49
Contour #5805: Unicode expected: U+756B, Position: (3429, 5894) y//120: 49
Contour #5806: Unicode expected: U+7570, Position: (3882, 5895) y//120: 49
Contour #5807: Unicode expected: U+7576, Position: (4336, 5896) y//120: 49
32
Contour #347: Unicode expected: U+7578, Position: (296, 578) y//120: 4
Contour #348: Unicode expected: U+7586, Position: (749, 580) y//120: 4
Contour #349: Unicode expected: U+7587, Position: (1202, 582) y//120: 4
Contour #350: Unicode expected: U+758A, Position: (1655, 584) y//120: 4
Contour #351: Unicode expected: U+758B, Position: (2107, 585) y//120: 4
Contour #352: Unicode expected: U+758F, Position: (2561, 586) y//120: 4
Contour #353: Unicode expected: U+7591, Position: (3015, 587) y//120: 4
Contour #354: Unicode expected: U+7599, Position: (3468, 587) y//120: 4
Contour #355: Unicode expected: U+759A, Position: (3920, 588) y//120: 4
Contour #356: Unicode expected: U+759D, Position: (4375, 590) y//120: 4
Contour #1234: Unicode expected: U+75A4, Position: (293, 1166) y//120: 9
Contour #1235: Unicode expected: U+75A5, Position: (746, 1168) y//120: 9
Contour #1236: Unicode expected: U+75AB, Position: (1200, 1170) y//120: 9
Contour #1237: Unicode expected: U+75B2, Position: (1653, 1172) y//120: 9
Contour #1238: Unicode expected: U+75B3, Position: (2105, 1173) y//120: 9
Contour #1239: Unicode expected: U+75B5, Position: (2560, 1174) y//120: 9
Contour #1240: Unicode expected: U+75B9, Position: (3013, 1175) y//120: 9
Contour #1241: Unicode expected: U+75BC, Position: (3467, 1175) y//120: 9
Contour #1242: Unicode expected: U+75BD, Position: (3919, 1176) y//120: 9
Contour #1243: Unicode expected: U+75BE, Position: (4373, 1177) y//120: 9
Contour #1508: Unicode expected: U+75C5, Position: (290, 1768) y//120: 14
Contour #1509: Unicode expected: U+75C7, Position: (743, 1771) y//120: 14
Contour #1510: Unicode expected: U+75CA, Position: (1197, 1773) y//120: 14
Contour #1511: Unicode expected: U+75D4, Position: (1650, 1775) y//120: 14
Contour #1512: Unicode expected: U+75D5, Position: (2103, 1777) y//120: 14
Contour #1513: Unicode expected: U+75D8, Position: (2557, 1778) y//120: 14
Contour #1514: Unicode expected: U+75D9, Position: (3011, 1779) y//120: 14
Contour #1515: Unicode expected: U+75DB, Position: (3465, 1779) y//120: 14
Contour #1516: Unicode expected: U+75DE, Position: (3917, 1780) y//120: 14
Contour #1517: Unicode expected: U+75E2, Position: (4371, 1781) y//120: 14
Contour #2379: Unicode expected: U+75E3, Position: (286, 2354) y//120: 19
Contour #2380: Unicode expected: U+75F0, Position: (739, 2356) y//120: 19
Contour #2381: Unicode expected: U+75F1, Position: (1194, 2357) y//120: 19
Contour #2382: Unicode expected: U+75F2, Position: (1648, 2359) y//120: 19
Contour #2383: Unicode expected: U+75F4, Position: (2101, 2360) y//120: 19
Contour #2384: Unicode expected: U+75FA, Position: (2555, 2361) y//120: 19
Contour #2385: Unicode expected: U+75FF, Position: (3009, 2361) y//120: 19
Contour #2386: Unicode expected: U+7600, Position: (3461, 2361) y//120: 19
Contour #2387: Unicode expected: U+7601, Position: (3915, 2361) y//120: 19
Contour #2388: Unicode expected: U+7609, Position: (4370, 2361) y//120: 19
Contour #2686: Unicode expected: U+760B, Position: (283, 2947) y//120: 24
Contour #2687: Unicode expected: U+760D, Position: (736, 2949) y//120: 24
Contour #2688: Unicode expected: U+7613, Position: (1191, 2950) y//120: 24
Contour #2689: Unicode expected: U+761F, Position: (1645, 2952) y//120: 24
Contour #2690: Unicode expected: U+7620, Position: (2098, 2953) y//120: 24
Contour #2691: Unicode expected: U+7621, Position: (2552, 2953) y//120: 24
Contour #2692: Unicode expected: U+7624, Position: (3006, 2953) y//120: 24
Contour #2693: Unicode expected: U+7626, Position: (3459, 2953) y//120: 24
Contour #2694: Unicode expected: U+7627, Position: (3912, 2953) y//120: 24
Contour #2695: Unicode expected: U+7629, Position: (4368, 2952) y//120: 24
Contour #3588: Unicode expected: U+7634, Position: (280, 3530) y//120: 29
Contour #3589: Unicode expected: U+7638, Position: (733, 3531) y//120: 29
Contour #3590: Unicode expected: U+7642, Position: (1188, 3532) y//120: 29
Contour #3591: Unicode expected: U+7646, Position: (1643, 3533) y//120: 29
Contour #3592: Unicode expected: U+764C, Position: (2096, 3534) y//120: 29
Contour #3593: Unicode expected: U+7652, Position: (2550, 3533) y//120: 29
Contour #3594: Unicode expected: U+7656, Position: (3004, 3533) y//120: 29
Contour #3595: Unicode expected: U+7658, Position: (3457, 3532) y//120: 29
Contour #3596: Unicode expected: U+7662, Position: (3911, 3532) y//120: 29
Contour #3597: Unicode expected: U+7665, Position: (4366, 3531) y//120: 29
Contour #3890: Unicode expected: U+7669, Position: (277, 4124) y//120: 34
Contour #3891: Unicode expected: U+766C, Position: (729, 4125) y//120: 34
Contour #3892: Unicode expected: U+766E, Position: (1185, 4126) y//120: 34
Contour #3893: Unicode expected: U+7671, Position: (1640, 4127) y//120: 34
Contour #3894: Unicode expected: U+7672, Position: (2093, 4128) y//120: 34
Contour #3895: Unicode expected: U+7678, Position: (2548, 4127) y//120: 34
Contour #3896: Unicode expected: U+767B, Position: (3002, 4127) y//120: 34
Contour #3897: Unicode expected: U+767C, Position: (3456, 4127) y//120: 34
Contour #3898: Unicode expected: U+767D, Position: (3908, 4127) y//120: 34
Contour #3899: Unicode expected: U+767E, Position: (4364, 4125) y//120: 34
Contour #4744: Unicode expected: U+7682, Position: (275, 4702) y//120: 39
Contour #4745: Unicode expected: U+7684, Position: (726, 4703) y//120: 39
Contour #4746: Unicode expected: U+7686, Position: (1182, 4704) y//120: 39
Contour #4747: Unicode expected: U+7687, Position: (1637, 4704) y//120: 39
Contour #4748: Unicode expected: U+7688, Position: (2091, 4705) y//120: 39
Contour #4749: Unicode expected: U+768E, Position: (2545, 4705) y//120: 39
Contour #4750: Unicode expected: U+7693, Position: (3000, 4705) y//120: 39
Contour #4751: Unicode expected: U+7696, Position: (3453, 4704) y//120: 39
Contour #4752: Unicode expected: U+769A, Position: (3905, 4703) y//120: 39
Contour #4753: Unicode expected: U+76AE, Position: (4362, 4703) y//120: 39
Contour #4957: Unicode expected: U+76B0, Position: (269, 5290) y//120: 44
Contour #4958: Unicode expected: U+76B4, Position: (723, 5292) y//120: 44
Contour #4959: Unicode expected: U+76BA, Position: (1177, 5292) y//120: 44
Contour #4960: Unicode expected: U+76BF, Position: (1634, 5294) y//120: 44
Contour #4961: Unicode expected: U+76C2, Position: (2088, 5294) y//120: 44
Contour #4962: Unicode expected: U+76C3, Position: (2542, 5294) y//120: 44
Contour #4963: Unicode expected: U+76C6, Position: (2996, 5294) y//120: 44
Contour #4964: Unicode expected: U+76C8, Position: (3450, 5293) y//120: 44
Contour #4965: Unicode expected: U+76CA, Position: (3903, 5293) y//120: 44
Contour #4966: Unicode expected: U+76CD, Position: (4360, 5291) y//120: 44
Contour #5819: Unicode expected: U+76CE, Position: (265, 5871) y//120: 48
Contour #5820: Unicode expected: U+76D2, Position: (718, 5873) y//120: 48
Contour #5821: Unicode expected: U+76D4, Position: (1174, 5874) y//120: 48
Contour #5822: Unicode expected: U+76DB, Position: (1630, 5875) y//120: 48
Contour #5823: Unicode expected: U+76DC, Position: (2084, 5876) y//120: 48
Contour #5824: Unicode expected: U+76DE, Position: (2538, 5876) y//120: 48
Contour #5825: Unicode expected: U+76DF, Position: (2993, 5876) y//120: 48
Contour #5826: Unicode expected: U+76E1, Position: (3447, 5875) y//120: 48
Contour #5827: Unicode expected: U+76E3, Position: (3899, 5875) y//120: 48
Contour #5828: Unicode expected: U+76E4, Position: (4357, 5874) y//120: 48
33
Contour #340: Unicode expected: U+76E5, Position: (272, 584) y//120: 4
Contour #341: Unicode expected: U+76E7, Position: (723, 586) y//120: 4
Contour #342: Unicode expected: U+76EA, Position: (1177, 587) y//120: 4
Contour #343: Unicode expected: U+76EE, Position: (1630, 588) y//120: 4
Contour #344: Unicode expected: U+76EF, Position: (2081, 589) y//120: 4
Contour #345: Unicode expected: U+76F2, Position: (2535, 590) y//120: 4
Contour #346: Unicode expected: U+76F4, Position: (2987, 591) y//120: 4
Contour #347: Unicode expected: U+76F8, Position: (3443, 592) y//120: 4
Contour #348: Unicode expected: U+76F9, Position: (3896, 593) y//120: 4
Contour #349: Unicode expected: U+76FC, Position: (4351, 594) y//120: 4
Contour #1229: Unicode expected: U+76FE, Position: (271, 1167) y//120: 9
Contour #1230: Unicode expected: U+7701, Position: (722, 1169) y//120: 9
Contour #1231: Unicode expected: U+7709, Position: (1176, 1171) y//120: 9
Contour #1232: Unicode expected: U+770B, Position: (1629, 1171) y//120: 9
Contour #1233: Unicode expected: U+771F, Position: (2080, 1172) y//120: 9
Contour #1234: Unicode expected: U+7720, Position: (2535, 1173) y//120: 9
Contour #1235: Unicode expected: U+7728, Position: (2987, 1174) y//120: 9
Contour #1236: Unicode expected: U+7729, Position: (3442, 1174) y//120: 9
Contour #1237: Unicode expected: U+7736, Position: (3896, 1174) y//120: 9
Contour #1238: Unicode expected: U+7737, Position: (4350, 1174) y//120: 9
Contour #1499: Unicode expected: U+7738, Position: (268, 1777) y//120: 14
Contour #1500: Unicode expected: U+773A, Position: (721, 1780) y//120: 14
Contour #1501: Unicode expected: U+773C, Position: (1175, 1781) y//120: 14
Contour #1502: Unicode expected: U+773E, Position: (1629, 1782) y//120: 14
Contour #1503: Unicode expected: U+774F, Position: (2079, 1783) y//120: 14
Contour #1504: Unicode expected: U+775B, Position: (2534, 1784) y//120: 14
Contour #1505: Unicode expected: U+775C, Position: (2987, 1785) y//120: 14
Contour #1506: Unicode expected: U+775E, Position: (3442, 1785) y//120: 14
Contour #1507: Unicode expected: U+7761, Position: (3896, 1785) y//120: 14
Contour #1508: Unicode expected: U+7763, Position: (4350, 1784) y//120: 14
Contour #2383: Unicode expected: U+7765, Position: (267, 2358) y//120: 19
Contour #2384: Unicode expected: U+7766, Position: (719, 2360) y//120: 19
Contour #2385: Unicode expected: U+7768, Position: (1173, 2361) y//120: 19
Contour #2386: Unicode expected: U+776A, Position: (1627, 2362) y//120: 19
Contour #2387: Unicode expected: U+776B, Position: (2078, 2362) y//120: 19
Contour #2388: Unicode expected: U+776C, Position: (2533, 2362) y//120: 19
Contour #2389: Unicode expected: U+7779, Position: (2986, 2362) y//120: 19
Contour #2390: Unicode expected: U+777D, Position: (3441, 2362) y//120: 19
Contour #2391: Unicode expected: U+777F, Position: (3895, 2362) y//120: 19
Contour #2392: Unicode expected: U+7784, Position: (4350, 2361) y//120: 19
Contour #2692: Unicode expected: U+7787, Position: (264, 2956) y//120: 24
Contour #2693: Unicode expected: U+778C, Position: (717, 2958) y//120: 24
